0 1.66
10 2.85
20 3.52
30 4.93
40 3.98
50 3.14
60 4.10
70 4.98
80 2.89
90 2.89
100 2.70
110 1.58
120 1.47
130 1.51
140 1.79
150 1.54
160 1.54
170 1.61
180 1.61
190 1.48
200 1.42
210 1.30
220 1.57
230 1.55
240 1.52
250 1.54
260 2.19
270 2.33
280 2.40
290 2.30
300 2.16
310 2.16
320 2.10
330 2.25
340 2.32
350 2.23
360 2.16
370 2.08
380 2.54
390 2.08
400 2.05
410 2.15
420 2.06
430 2.01
440 2.14
450 2.00
460 2.02
470 2.24
480 2.29
490 2.18
500 2.16
510 2.15
520 2.05
530 2.05
540 2.02
550 2.30
560 2.18
570 2.50
580 2.03
590 2.11
600 2.15
610 2.15
620 2.01
630 1.95
640 1.83
650 2.17
660 1.79
670 2.01
680 1.91
690 2.09
700 2.11
710 1.91
720 2.09
730 1.99
740 1.97
750 1.90
760 1.84
770 1.93
780 2.00
790 2.22
800 1.96
810 2.15
820 2.18
830 2.04
840 2.02
850 1.88
860 2.16
870 2.20
880 2.10
890 2.40
900 2.33
910 2.19
920 1.98
930 1.97
940 1.67
950 1.66
960 1.82
970 1.65
980 1.75
990 1.72
1000 1.69
