60 0.59
120 0.72
180 1.12
240 1.73
300 3.19
360 6.12
420 6.98
480 9.89
540 13.05
600 16.58
60 0.64
120 0.72
180 0.80
240 1.49
300 2.14
360 3.89
420 5.47
480 7.96
540 16.04
600 14.39
