60 0.63
120 0.60
180 0.76
240 1.20
300 1.86
360 3.13
420 5.49
480 5.30
540 7.73
600 10.25
60 0.60
120 0.71
180 0.74
240 1.14
300 1.52
360 3.43
420 3.20
480 5.19
540 6.40
600 8.56
