0 1.67
1 1.85
2 2.40
3 1.70
4 2.18
5 2.56
6 2.14
7 1.87
8 1.73
9 1.84
10 1.95
11 2.19
12 2.14
13 2.34
14 2.62
15 2.83
16 3.06
