0 0 10
0.01 0.1 9.9995
0.0250652268425832 0.25063338775942 9.99685872875691
0.0445272156680981 0.44514467454878 9.99008765442792
0.0673647678123041 0.673177738836371 9.97731645568219
0.0925994701506485 0.924738013236793 9.95715228714071
0.119453552797675 1.1917947700879 9.92872903696976
0.147366274287048 1.46846834285716 9.89159496569219
0.175955384221931 1.75066012185581 9.84557037850198
0.204968885389522 2.03557775134457 9.7906336808968
0.234244004571834 2.32132744097362 9.72684645348637
0.263676906865216 2.60661128422818 9.65430988691469
0.293201850576521 2.89051811961739 9.57314189685525
0.322777384491192 3.17238471671685 9.48346640814244
0.352377412951812 3.45170583133397 9.38540920528631
0.381985490544112 3.72807680662479 9.27909702681487
0.411591209452334 4.00115731788672 9.16465807506982
0.441187923666475 4.27064864593507 9.04222300329538
0.470771319725257 4.53627952287002 8.91192593871663
0.500338520500901 4.79779737470321 8.77390536218663
0.529887523352021 5.0549629463032 8.62830479435925
0.559416847422453 5.30754703898226 8.47527329651843
0.588925311422454 5.55532856411648 8.31496581601954
0.618411892569948 5.79809341465853 8.14754341079376
0.647875635788588 6.03563384386493 7.97317338449391
0.677315593788843 6.26774815792752 7.79202935858046
0.706730785856221 6.49424060251308 7.60429130225286
0.736120167649944 6.71492136893727 7.41014553655326
0.765482607088649 6.92960667418912 7.20978472547632
0.794816863100162 7.13811888677732 7.00340786449271
0.824121565034733 7.34028668145708 6.79122027541969
0.853395191128992 7.53594521286045 6.57343361592539
0.88263604471004 7.72493630248234 6.35026591204617
0.911842226932956 7.90710863636891 6.12194162289469
0.941011604797886 8.08231797284342 5.88869174827257
0.970141773013702 8.25042736109527 5.65075399228702
0.999230007960766 8.41130737272455 5.40837299951793
1.02827321153121 8.56483634957736 5.1618006851348
1.05726784194351 8.71090067259588 4.91129668715999
1.08620982765887 8.84939505811126 4.6571289786395
1.11509445914428 8.98022289023038 4.39957469108428
1.14391625123106 9.10329660098116 4.13892122016226
1.17266876589264 9.2185381140832 3.87546771339557
1.20134438089496 9.32587937420472 3.60952708264316
1.22993398310314 9.42526299230714 3.34142874990159
1.25842655479501 9.5166430507163 3.07152243793839
1.28680860455206 9.59998613149705 2.80018348311115
1.31506336644051 9.67527266305916 2.52782042339602
1.34316964322136 9.74249873081628 2.25488608995505
1.37110008311292 9.80167858344104 1.98189428576127
1.3988185166712 9.85284821704419 1.70944575304238
1.42627565305463 9.89607069898168 1.43827038504425
1.45340172650732 9.93144444461618 1.1692996875368
1.4800929979193 9.95911684040069 0.903800289789967
1.50685264825128 9.97973646347965 0.636974209373278
1.53473830883393 9.99361873831647 0.358435006869849
1.56334681069701 9.99978340634431 0.0723858666590823
1.59241095262817 9.99766370919669 -0.21827983059572
1.62175746717701 9.98695287341932 -0.511582420841661
1.65127550964639 9.96750107171566 -0.806154845223546
1.68089476579961 9.9392511188408 -1.10103119271633
1.7105708633181 9.90220020585701 -1.39550455518896
1.74027588389348 9.85637792178964 -1.68903392763614
1.76999228257292 9.80183400822913 -1.98118422067118
1.79970902592139 9.73863173973231 -2.27158802936747
1.82941915321955 9.66684446568275 -2.55992146215597
1.85911824178497 9.58655387971395 -2.84588896082418
1.88880344331974 9.49784920308938 -3.12921383016829
1.91847287950593 9.40082683133197 -3.40963237595918
1.94812526300479 9.29559020094681 -3.68689031512799
1.97775965958821 9.18224974933287 -3.96074061276322
2.00737533846948 9.06092290467933 -4.23094221285312
2.03697167763195 8.9317340766529 -4.49725932754028
