-1 -0.00339358708957981 0.35322690848236 -0.0673370093676401 0.192497730304415 -0.0524095952900137 0.236229142130242 0.234196123347542 -0.740422437812665 -10.1800432417355
-0.99 -0.00395629459107815 0.354635538258239 -0.0690630588454079 0.0885032265666926 -0.0602951497673067 0.236192458420682 0.237734109705371 -0.838381703616674 -10.6149999199559
-0.98 -0.00460292803360051 0.354982871476245 -0.0708126570892815 -0.0197208957084145 -0.0692123377568282 0.236149736602312 0.241281074864814 -0.946873564851511 -11.0255456400987
-0.97 -0.00534434282305094 0.354227874521163 -0.0725853921054645 -0.131917931829135 -0.0792702167947755 0.236100084047507 0.244826200338811 -1.0666438765063 -11.4091662161163
-0.96 -0.0061925221422234 0.352332205997635 -0.0743808286075222 -0.247806201439345 -0.0905852709984994 0.236042493997604 0.248358269458159 -1.19843023071464 -11.7633828196529
-0.95 -0.00716065060942386 0.349260464506225 -0.0761985090017868 -0.367079465984437 -0.103281269506348 0.235975833915663 0.251865695606054 -1.34294988219302 -12.0857647892764
-0.94 -0.00826318588866289 0.344980431601482 -0.0780379545275377 -0.489407475108865 -0.117488995415734 0.2358988331118 0.255336552908041 -1.50088591234777 -12.3739425971016
-0.93 -0.0095159268674296 0.339463308635867 -0.0798986665598981 -0.614436643240352 -0.133345827345292 0.235810069668359 0.258762208586479 -1.67287158427481 -12.6256209085792
-0.92 -0.0109360768373873 0.332683946184128 -0.0817801280834291 -0.74179085696099 -0.150995155409661 0.23570795670691 0.262125555670348 -1.85947286984706 -12.8385916687889
-0.91 -0.0125422999308272 0.324621064740064 -0.083681805344406 -0.87107241308804 -0.170585613374509 0.235590728055631 0.265414599495027 -2.06116916440797 -13.0107471464672
-0.9 -0.0143547688848075 0.315257465381858 -0.085603149689727 -1.0018630866904 -0.192270109108781 0.235456423393997 0.268616421673274 -2.27833224432716 -13.1400928652328
-0.89 -0.0163952020295675 0.304580229113466 -0.0875435996003358 -1.13372532755412 -0.216204636224713 0.235302872971896 0.27171795280939 -2.51120356775088 -13.2247603500794
-0.88 -0.0186868872325439 0.292580903608013 -0.0895025829269154 -1.26620358288553 -0.242546851046289 0.235127682022118 0.275388345740629 -2.75987006906724 -13.2630196161896
-0.87 -0.0212546903791465 0.27925567610493 -0.0914795193354524 -1.39882574330783 -0.271454400822827 0.234928215008649 0.278150976216345 -3.02423865250334 -13.2532913265196
-0.86 -0.0241250458418546 0.264605531245692 -0.0934738229700467 -1.53110470846999 -0.303082991450443 0.234701579878046 0.280779703391014 -3.30400964928493 -13.1941585444077
-0.85 -0.0273259262860716 0.248636392673498 -0.0954849053400689 -1.6625400678505 -0.337584185917792 0.234444612507188 0.283261306434161 -3.59864956512579 -13.0843780077026
-0.84 -0.0308867890907505 0.231359247270106 -0.097512178438429 -1.79261989160603 -0.375102928281919 0.234153861567615 0.285289031615134 -3.90736350946419 -12.9228908515843
-0.83 -0.0348384966305204 0.212790250958113 -0.0995550580973185 -1.9208226255925 -0.415774792222627 0.233825574054051 0.287508944316748 -4.22906776360297 -12.7088327083763
-0.82 -0.0392132076804857 0.192950815059312 -0.101612967587309 -2.04661908397622 -0.459722958123154 0.233455681752229 0.28953682226341 -4.56236301029636 -12.441543114227
-0.81 -0.0440442372715407 0.171867672268999 -0.103685341465148 -2.16947453216158 -0.507054928169798 0.233039788948233 0.291360103298509 -4.90550881071281 -12.1205741545693
-0.8 -0.0493658824492763 0.149572921382253 -0.105771629674943 -2.28885085209264 -0.557858995124085 0.232573161707722 0.292966517918598 -5.25639997424722 -11.7456982827558
-0.79 -0.0552132115792902 0.12610404999083 -0.107871301906742 -2.40420878134454 -0.612200487150083 0.232050719077949 0.294344143093299 -5.61254552035268 -11.3169152491983
-0.78 -0.0616218151012962 0.101503934458263 -0.109983852215659 -2.51501021681028 -0.670117818307264 0.231467026587883 0.295481456207704 -5.97105097726691 -10.8344580817188
-0.77 -0.0686275159684124 0.0758208165755916 -0.112108803903843 -2.62072057321408 -0.731618381954914 0.230816292441035 0.296367388896336 -6.32860479798772 -10.298798061631
-0.76 -0.076266038419926 0.0491082564005396 -0.114245714666548 -2.72081118614888 -0.796674332243911 0.230092366811305 0.296991380532229 -6.68146969682673 -9.71064864429498
-0.75 -0.0845726342279618 0.0214250608884753 -0.11639418200246 -2.81476174884545 -0.865218306959216 0.22928874466323 0.297343431130215 -7.02547971807742 -9.07096827752426
-0.74 -0.093581666131617 -0.00716481196634095 -0.118553848887226 -2.90206277143921 -0.937139153063107 0.228398572523859 0.297414153420075 -7.35604383959251 -8.38096207623777
-0.73 -0.103326148825389 -0.0365923736463833 -0.120724409707792 -2.98221805111157 -1.01227772419512 0.227414659633109 0.297194823842972 -7.66815688634794 -7.6420823171288
-0.72 -0.113837248599317 -0.0667837503325753 -0.122905616453688 -3.05474714114846 -1.090422826911 0.226329493892214 0.296677432223473 -7.9564184805826 -6.85602772283841
-0.71 -0.125143743531325 -0.0976603527603027 -0.125097285159861 -3.11918780668346 -1.17130739937419 0.225135263014956 0.295854729869571 -8.21506068435942 -6.02474151114697
-0.7 -0.137271447000712 -0.1291390705145 -0.127299302593914 -3.17509845467948 -1.25460501232123 0.223823881263043 0.294720275854465 -8.43798489630739 -5.15040819100263
-0.69 -0.150242598216181 -0.161132490443305 -0.129511633178812 -3.22206052555373 -1.33992678716976 0.222387022114761 0.293268481236411 -8.61880844625817 -4.23544909375882
-0.68 -0.164075224420383 -0.193549138743375 -0.13173432614015 -3.25968083376792 -1.42681882988478 0.220816157174257 0.291494650976848 -8.75092118942162 -3.28251663475788
-0.67 -0.178782480431533 -0.22629374614303 -0.133967522864976 -3.28759384469176 -1.51476028142633 0.219102601577234 0.289395023322103 -8.82755223620421 -2.29448730733769
-0.66 -0.194371972194682 -0.259267535482716 -0.136211464456958 -3.30546387510386 -1.60316208604212 0.217237566087158 0.286952649775331 -8.84184676599216 -1.27445341841577
-0.65 -0.210845072021833 -0.292368530866461 -0.138466499470306 -3.31298720482129 -1.69136657712699 0.215212216004325 0.28419527825539 -8.78695266514902 -0.225713581976589
-0.64 -0.22819623418069 -0.325491887433887 -0.140733091802392 -3.30989408714874 -1.77864797665901 0.213017736928401 0.281106693200091 -8.65611650381589 0.848238005985854
-0.63 -0.246412320423666 -0.358530240680518 -0.143011828722362 -3.29595064610955 -1.86421389817877 0.210645407323726 0.277687204730835 -8.44278812631079 1.94372348028232
-0.62 -0.265471945908063 -0.39137407413543 -0.14530342901032 -3.27096064876523 -1.94720793478429 0.20808667773643 0.273927223706781 -8.14073288020888 3.05689436910948
-0.61 -0.285344856720106 -0.423912104090344 -0.147608751178758 -3.23476714134531 -2.02671340259301 0.205333256403947 0.26985191290034 -7.74415025446309 4.1837457612848
-0.6 -0.305991350854251 -0.456031679963891 -0.149928801744923 -3.18725393839579 -2.10175829655238 0.202377200882125 0.265453195874051 -7.247797442762 5.32013152602316
-0.59 -0.327361754989687 -0.487619198779552 -0.152264743519729 -3.12834695471002 -2.17132149939668 0.199211015193996 0.260735819723107 -6.64711610084547 6.46178052631289
-0.58 -0.349395969723365 -0.518560532136482 -0.15461790387557 -3.0580153704282 -2.23434026604997 0.195827751879137 0.255705670908222 -5.93836033228774 7.60431376033442
-0.57 -0.372023096039969 -0.548741463959683 -0.156989782952126 -2.97627262037957 -2.28971898503039 0.192221118195154 0.250369778358235 -5.11872372320174 8.74326235900802
-0.56 -0.395161155702555 -0.57804813723041 -0.159382061755844 -2.88317719949091 -2.33633919565546 0.188385585595337 0.244736312143378 -4.18646305946084 9.87408636170325
-0.55 -0.418716917914573 -0.606367507819946 -0.16179661010533 -2.77883327689353 -2.37307081538934 0.184316501481135 0.238814577638767 -3.14101620738902 10.9921941864349
-0.54 -0.442585844019407 -0.633587803480465 -0.164235494371379 -2.66339111222454 -2.39878450588772 0.18001020210732 0.232559063809759 -1.98311152722982 12.0929627055472
-0.53 -0.466652161156291 -0.659598985986194 -0.166700984956819 -2.53704726853316 -2.41236507962537 0.175464125404047 0.226100887278399 -0.714866124425237 13.171757832991
-0.52 -0.490789074675152 -0.684293214366975 -0.169195563457799 -2.4000446171643 -2.41272582193952 0.170676922376192 0.219388210032459 0.660129767467247 14.2239555248659
-0.51 -0.514859127726496 -0.707565307135008 -0.171721929444577 -2.252672130995 -2.39882357644409 0.165648565649034 0.212434796626731 2.13674493166573 15.2449630909587
-0.5 -0.538714714790546 -0.729313201374526 -0.174283006796376 -2.09526446343948 -2.3696744156647 0.160380453653218 0.205255444899026 3.70825839186898 16.2302407116078
-0.49 -0.562198754003426 -0.749438406543599 -0.176881949521373 -1.92820131171013 -2.32436969404384 0.154875508883635 0.197865952581707 5.36633209309736 17.1753230513698
-0.48 -0.585145520994448 -0.767846450827633 -0.17952214698955 -1.75190656391859 -2.26209225781747 0.149138268628793 0.190283079411864 7.10100717997046 18.0758408587051
-0.47 -0.607381644591316 -0.784447317885534 -0.182207228502876 -1.56684723071787 -2.18213256632288 0.143174966551739 0.182524504825364 8.90072570983974 18.9275424392435
-0.46 -0.628727262209671 -0.799155871842152 -0.184941067124189 -1.37353216331643 -2.08390446270001 0.136993603512586 0.174608781341621 10.7523792726173 19.7263148891631
-0.45 -0.648997330056219 -0.811892268404621 -0.187727782683269 -1.17251056083228 -1.96696031930516 0.130604006057876 0.166555283767254 12.6413855647798 20.4682049748344
-0.44 -0.668003080483288 -0.822582350015567 -0.190571743875943 -0.964370271092839 -1.8310052750271 0.124017871064573 0.158384154367895 14.551793487571 21.149439545149
-0.43 -0.685553615984581 -0.831158023002909 -0.193477569369669 -0.749735890118048 -1.67591027857629 0.117248795117365 0.150116244178072 16.4664168163041 21.7664453638885
-0.42 -0.701457626469457 -0.83755761474392 -0.196450127827052 -0.529266666643059 -1.50172365412131 0.110312287317297 0.141773050639175 18.3669959279795 22.3158682510888
-0.41 -0.715525213652127 -0.841726208930336 -0.199494536757038 -0.303654219136711 -1.30868091368555 0.103225764367478 0.133376651775065 20.2343864888025 22.7945914246196
-0.4 -0.727569803701162 -0.843615957101223 -0.202616160102368 -0.0736200738455905 -1.09721255469329 0.09600852695679 0.12494963713355 22.0487734035786 23.1997529361248
-0.39 -0.737410126773542 -0.843186364700873 -0.205820604471094 0.160086966565327 -0.867949601041635 0.0886817166638898 0.116515035739901 23.7899077284584 23.5287620990495
-0.38 -0.74487223976601 -0.84040455001974 -0.209113713919823 0.396693613202233 -0.621726672014892 0.081268252829161 0.108096241325445 25.4373636609782 23.7793148106918
-0.37 -0.749791566613495 -0.835245474486977 -0.212501563196737 0.635405028432057 -0.359582395047773 0.0737927490892871 0.0997169351101733 26.9708121611909 23.9494076750569
-0.36 -0.752014928805523 -0.827692142903043 -0.215990449353595 0.875407898236409 -0.082757015438237 0.0662814095343827 0.0914010064329764 28.3703072394254 24.0373508387235
-0.35 -0.751402537528778 -0.817735772329448 -0.219586881637692 1.11587362614582 0.207312901881577 0.0587619047275912 0.0831525380999873 29.6165804841297 24.0417794579407
-0.34 -0.747829918023198 -0.805375928489578 -0.223297569577453 1.35596163468477 0.509002737117496 0.0512632281174607 0.0750385296096322 30.6913390109909 23.9616637217235
-0.33 -0.741189736399504 -0.790620628678843 -0.22712940917876 1.59482275954057 0.82051105571891 0.0438155336696502 0.0670596282887728 31.5775617047007 23.7963173627748
-0.32 -0.731393499338526 -0.773486410333565 -0.231089467153614 1.83160272102466 1.13987378015868 0.0364499558416136 0.0592397575498121 32.2597884085434 23.5454045955905
-0.31 -0.718373097798939 -0.753998364565243 -0.235184963108079 2.06544565682788 1.46498119562503 0.0291984133166247 0.0516026312652858 32.7243966038615 23.208945429067
-0.3 -0.702082167110988 -0.732190134129286 -0.239423249622979 2.29549769958614 1.79359763717566 0.0220933981964413 0.0441716679102884 32.9598601187084 22.7873193092806
-0.29 -0.682497237629959 -0.708103875464255 -0.243811790168361 2.52091058237247 2.12338365176252 0.0151677526196033 0.0369699049478382 32.9569845175878 22.2812670567931
-0.28 -0.65961865245313 -0.681790184608087 -0.2483581348015 2.74084525491987 2.45192037610816 0.00845443501940482 0.0299457929330266 32.7091140544198 21.6918910718217
-0.27 -0.633471231544697 -0.65330798697094 -0.253069893608186 2.95447549315856 2.77673582187581 0.00198627845675811 0.0232877745854638 32.2123054183364 21.0206537898274
-0.26 -0.604104664930049 -0.622724391119168 -0.25795470785825 3.1609914845238 3.09533271408622 -0.00420425634648913 0.0169213129437191 31.4654639632986 20.2693743794809
-0.25 -0.571593621367642 -0.590114506900605 -0.263020218858784 3.35960337145747 3.40521748840293 -0.0100853304932286 0.0108676441969668 30.4704386816781 19.440223684499
-0.24 -0.536037563026744 -0.555561228416898 -0.268274034502377 3.54954473558954 3.70393001877133 -0.0156259760196044 0.00514715171186955 29.2320728498993 18.5357174204495
-0.23 -0.497560261125833 -0.519154982523025 -0.273723693522819 3.73007600524485 3.98907361988601 -0.0207963416574001 -0.000220707871730538 27.7582080293668 17.5587076472488
-0.22 -0.456309012143964 -0.480993443706499 -0.279376627487245 3.9004877691756 4.25834484988034 -0.0255679322540105 -0.00521747552270392 26.059639934166 16.5123725476516
-0.21 -0.412453559023408 -0.441181216368078 -0.28524012057149 4.06010397977046 4.50956262813245 -0.0299138388737769 -0.00982575739896313 24.1500255622295 15.4002045515126
-0.2 -0.366184726647755 -0.399829485691142 -0.291321267184553 4.20828502943603 4.7406961816455 -0.033808956672963 -0.0140292888588673 22.0457419108357 14.2259968549202
-0.19 -0.317712785713398 -0.357055638447349 -0.297626927528379 4.34443068438266 4.94989134137934 -0.0372301877577255 -0.0178129946492683 19.765697541135 12.993828392401
