0 NaN NaN NaN NaN
99 0.0740095125117096 0.0225956879234643 0.100249916787173 0.00185785778821002
198 0.0522806999362969 0.0362586643998983 0.0370078200499164 0.00103243491999572
297 0.0422257017238763 0.00827673589204769 0.0563224089661348 0.00287692315869292
396 0.0366088174603369 0.00638541415872684 0.0312608548128526 0.000229945619456107
495 0.032403248393641 0.037034494648268 0.0383174265925465 0.000666351424215783
594 0.0297619258976092 0.00225465081347409 0.0339439559323834 0.000968604809072904
693 0.0274246581910029 0.0184798778558469 0.0382299487070659 0.00161943209093196
792 0.0253034979120933 0.0369686637829852 0.0292261465164408 0.00017273437289167
891 0.023896454792184 0.0234467504192185 0.0297480400940439 0.000746324153439781
990 0.0225511839054404 0.0360226913830033 0.0261736047854943 9.76765890657871E-05
1089 0.0215871443390615 0.0333443888176654 0.024128899800676 0.000851189710426192
1188 0.020694485662345 0.0233865762004012 0.0218549575475514 0.000318965131840487
1287 0.0199422200537975 0.0249439712458841 0.0206382881454845 0.000168943048303172
1386 0.0191968215841037 0.0188488318991326 0.0234378055117173 0.000493402081680472
1485 0.0185684388991913 0.0211314974153139 0.0195405510094268 0.00100367480083197
1584 0.0179151582168511 0.0125611341943286 0.0196205768330373 0.000396889522116806
1683 0.0174117500614247 0.00855319807013644 0.0166016184533161 0.000358828530164779
1782 0.0169042408043216 0.0124788521489411 0.0189575935295669 0.000369076766431053
1881 0.01650824437768 0.0175437452333397 0.0134716269620893 0.000228560932905131
1980 0.0161190027591193 0.0160282828336321 0.0157487859625269 0.00028276588189402
2079 0.0157413569826792 0.0162166026113563 0.0132880729122681 2.02367444792628E-05
2178 0.0153887262990762 0.0145941713398767 0.0159342237722398 0.000286966130992328
2277 0.0150400848578948 0.0172011499970184 0.0136554704716098 0.000444915310146898
2376 0.0146930804999076 0.0205246342990469 0.0153283984193587 0.00025410525117131
2475 0.0144228049388278 0.0246218817201768 0.0138022724947215 0.000188428072996238
2574 0.0141409199560931 0.0216779749294523 0.0158890560518362 7.38375568204441E-05
